class_name,op,derivative,source,status,gain,offset,angle_deg,scale,sigma,flip_axis
Gray Blight,zoom,gray_blight_00102_aug_zoom.jpg,gray_blight_00102.jpg,ok,,,2.8827296570759477,1.0823281068483142,,
Gray Blight,flip,gray_blight_00103_aug_flip_horizontal.jpg,gray_blight_00103.jpg,ok,,,,,,hflip
Gray Blight,contrast,gray_blight_00106_aug_contrast.jpg,gray_blight_00106.jpg,ok,1.1045642330517589,-19.346929642886852,,,,
Gray Blight,zoom,gray_blight_00106_aug_zoom.jpg,gray_blight_00106.jpg,ok,,,-1.8793127933105067,1.5603009062861521,,
Gray Blight,zoom,gray_blight_00108_aug_zoom.jpg,gray_blight_00108.jpg,ok,,,-7.986510950176389,1.3737832241555128,,
Gray Blight,blur,gray_blight_00115_aug_blur.jpg,gray_blight_00115.jpg,ok,,,,,0.5500000000000002,
Gray Blight,rotation,gray_blight_00118_aug_rotation.jpg,gray_blight_00118.jpg,ok,,,5.958127645546801,0.9330047261932534,,
Gray Blight,brightness,gray_blight_00168_aug_brightness.jpg,gray_blight_00168.jpg,ok,1.2984115584944544,-0.5935091213990615,,,,
Gray Blight,flip,gray_blight_00176_aug_flip_vertical.jpg,gray_blight_00176.jpg,ok,,,,,,vflip
Gray Blight,brightness,gray_blight_00178_aug_brightness.jpg,gray_blight_00178.jpg,ok,1.1881860500879322,-0.5351328070127265,,,,
Gray Blight,blur,gray_blight_00209_aug_blur.jpg,gray_blight_00209.jpg,ok,,,,,0.40000000000000013,
Gray Blight,flip,gray_blight_00222_aug_flip_horizontal.jpg,gray_blight_00222.jpg,ok,,,,,,hflip
Gray Blight,zoom,gray_blight_00222_aug_zoom.jpg,gray_blight_00222.jpg,ok,,,2.530400019562218,1.4278984366834877,,
Gray Blight,flip,gray_blight_00227_aug_flip_vertical.jpg,gray_blight_00227.jpg,ok,,,,,,vflip
Gray Blight,blur,gray_blight_00228_aug_blur.jpg,gray_blight_00228.jpg,ok,,,,,0.45000000000000007,
Gray Blight,zoom,gray_blight_00231_aug_zoom.jpg,gray_blight_00231.jpg,ok,,,1.7894729318378644,1.5426864814074857,,
Gray Blight,flip,gray_blight_00240_aug_flip_horizontal.jpg,gray_blight_00240.jpg,ok,,,,,,hflip
Gray Blight,zoom,gray_blight_00241_aug_zoom.jpg,gray_blight_00241.jpg,ok,,,7.501999725653802,1.3132608306501936,,
Gray Blight,blur,gray_blight_00245_aug_blur.jpg,gray_blight_00245.jpg,ok,,,,,0.45000000000000007,
Gray Blight,zoom,gray_blight_00249_aug_zoom.jpg,gray_blight_00249.jpg,ok,,,-7.04228884549821,1.3593886330923635,,
Gray Blight,flip,gray_blight_00251_aug_flip_horizontal.jpg,gray_blight_00251.jpg,ok,,,,,,hflip
Gray Blight,flip,gray_blight_00256_aug_flip_vertical.jpg,gray_blight_00256.jpg,ok,,,,,,vflip
Gray Blight,flip,gray_blight_00291_aug_flip_horizontal.jpg,gray_blight_00291.jpg,ok,,,,,,hflip
Gray Blight,flip,gray_blight_00293_aug_flip_vertical.jpg,gray_blight_00293.jpg,ok,,,,,,vflip
Gray Blight,blur,gray_blight_00294_aug_blur.jpg,gray_blight_00294.jpg,ok,,,,,0.40000000000000013,
Gray Blight,brightness,gray_blight_00298_aug_brightness.jpg,gray_blight_00298.jpg,ok,0.8961160730627706,-0.4867760807666074,,,,
Gray Blight,rotation,gray_blight_00299_aug_rotation.jpg,gray_blight_00299.jpg,ok,,,2.256632365882178,0.9716470040281784,,
Gray Blight,zoom,gray_blight_00301_aug_zoom.jpg,gray_blight_00301.jpg,ok,,,2.4282740478269718,1.6303746167226751,,
Gray Blight,zoom,gray_blight_00309_aug_zoom.jpg,gray_blight_00309.jpg,ok,,,3.95078949585583,1.4566876070220995,,
Gray Blight,contrast,gray_blight_00370_aug_contrast.jpg,gray_blight_00370.jpg,ok,0.821877036088966,32.56555335584294,,,,
Gray Blight,blur,gray_blight_00371_aug_blur.jpg,gray_blight_00371.jpg,ok,,,,,0.6500000000000001,
Gray Blight,zoom,gray_blight_00392_aug_zoom.jpg,gray_blight_00392.jpg,ok,,,-4.576154928073005,1.1363482024377638,,
Gray Blight,zoom,gray_blight_00417_aug_zoom.jpg,gray_blight_00417.jpg,ok,,,-2.017301114562203,1.5216175585789573,,
Gray Blight,rotation,gray_blight_00436_aug_rotation.jpg,gray_blight_00436.jpg,ok,,,-24.19693676140858,0.8152178739688258,,
Gray Blight,brightness,gray_blight_00454_aug_brightness.jpg,gray_blight_00454.jpg,ok,1.10968535727333,-0.5696516472303452,,,,
Gray Blight,contrast,gray_blight_00466_aug_contrast.jpg,gray_blight_00466.jpg,ok,0.9313682745249383,12.47048918248213,,,,
Gray Blight,brightness,gray_blight_00472_aug_brightness.jpg,gray_blight_00472.jpg,ok,1.1969120690682622,-0.49685953099110713,,,,
Gray Blight,flip,gray_blight_00485_aug_flip_horizontal.jpg,gray_blight_00485.jpg,ok,,,,,,hflip
Gray Blight,flip,gray_blight_00489_aug_flip_vertical.jpg,gray_blight_00489.jpg,ok,,,,,,vflip
Gray Blight,zoom,gray_blight_00494_aug_zoom.jpg,gray_blight_00494.jpg,ok,,,-3.208254804770638,1.5135683004083027,,
Gray Blight,flip,gray_blight_00497_aug_flip_horizontal.jpg,gray_blight_00497.jpg,ok,,,,,,hflip
Gray Blight,flip,gray_blight_00498_aug_flip_horizontal.jpg,gray_blight_00498.jpg,ok,,,,,,hflip
Gray Blight,zoom,gray_blight_00501_aug_zoom.jpg,gray_blight_00501.jpg,ok,,,-7.687360239765334,1.3356741977491196,,
Gray Blight,rotation,gray_blight_00519_aug_rotation.jpg,gray_blight_00519.jpg,ok,,,6.042626184700947,0.9308705353959232,,
Gray Blight,blur,gray_blight_00527_aug_blur.jpg,gray_blight_00527.jpg,ok,,,,,0.40000000000000013,
Gray Blight,brightness,gray_blight_00535_aug_brightness.jpg,gray_blight_00535.jpg,ok,0.980845787789493,-0.6104141988402163,,,,
Gray Blight,zoom,gray_blight_00547_aug_zoom.jpg,gray_blight_00547.jpg,ok,,,-7.900261509576136,1.4014703777602564,,
Gray Blight,contrast,gray_blight_00555_aug_contrast.jpg,gray_blight_00555.jpg,ok,1.0356631510317709,-6.93327131142387,,,,
Gray Blight,rotation,gray_blight_00556_aug_rotation.jpg,gray_blight_00556.jpg,ok,,,13.711208241207554,0.8701126319796755,,
Gray Blight,brightness,gray_blight_00558_aug_brightness.jpg,gray_blight_00558.jpg,ok,0.7895125564395543,-0.4343029449675345,,,,
Gray Blight,brightness,gray_blight_00559_aug_brightness.jpg,gray_blight_00559.jpg,ok,0.7098091838163395,-0.47274016383789796,,,,
Gray Blight,contrast,gray_blight_00562_aug_contrast.jpg,gray_blight_00562.jpg,ok,1.1478027232031975,-25.497160561748945,,,,
Gray Blight,rotation,gray_blight_00566_aug_rotation.jpg,gray_blight_00566.jpg,ok,,,-25.06800006696704,0.8166834395527156,,
Gray Blight,contrast,gray_blight_00571_aug_contrast.jpg,gray_blight_00571.jpg,ok,0.974404928921663,4.040662967682809,,,,
Gray Blight,rotation,gray_blight_00577_aug_rotation.jpg,gray_blight_00577.jpg,ok,,,-5.434312113955887,0.9362052321204648,,
Gray Blight,blur,gray_blight_00594_aug_blur.jpg,gray_blight_00594.jpg,ok,,,,,0.5500000000000002,
Gray Blight,flip,gray_blight_00597_aug_flip_vertical.jpg,gray_blight_00597.jpg,ok,,,,,,vflip
Gray Blight,flip,gray_blight_00654_aug_flip_horizontal.jpg,gray_blight_00654.jpg,ok,,,,,,hflip
Gray Blight,rotation,gray_blight_00658_aug_rotation.jpg,gray_blight_00658.jpg,ok,,,7.262641224920148,0.9195173325489724,,
Gray Blight,flip,gray_blight_00665_aug_flip_vertical.jpg,gray_blight_00665.jpg,ok,,,,,,vflip
Gray Blight,flip,gray_blight_00670_aug_flip_vertical.jpg,gray_blight_00670.jpg,ok,,,,,,vflip
Gray Blight,rotation,gray_blight_00670_aug_rotation.jpg,gray_blight_00670.jpg,ok,,,-19.03289050338204,0.8402926733221382,,
Gray Blight,blur,gray_blight_00677_aug_blur.jpg,gray_blight_00677.jpg,ok,,,,,0.6500000000000001,
Gray Blight,flip,gray_blight_00687_aug_flip_horizontal.jpg,gray_blight_00687.jpg,ok,,,,,,hflip
Gray Blight,zoom,gray_blight_00695_aug_zoom.jpg,gray_blight_00695.jpg,ok,,,0.7593471140052784,1.4154548015488224,,
Gray Blight,contrast,gray_blight_00701_aug_contrast.jpg,gray_blight_00701.jpg,ok,0.9171599285327704,13.780999053480508,,,,
Gray Blight,flip,gray_blight_00723_aug_flip_horizontal.jpg,gray_blight_00723.jpg,ok,,,,,,hflip
Gray Blight,rotation,gray_blight_00729_aug_rotation.jpg,gray_blight_00729.jpg,ok,,,-18.77912377750309,0.839781759206681,,
Gray Blight,blur,gray_blight_00738_aug_blur.jpg,gray_blight_00738.jpg,ok,,,,,0.45000000000000007,
Gray Blight,zoom,gray_blight_00745_aug_zoom.jpg,gray_blight_00745.jpg,ok,,,7.994236997116231,1.2724565167244715,,
Gray Blight,brightness,gray_blight_00749_aug_brightness.jpg,gray_blight_00749.jpg,ok,1.1092625634828017,-0.5450341047694501,,,,
Gray Blight,zoom,gray_blight_00749_aug_zoom.jpg,gray_blight_00749.jpg,ok,,,-2.2280404755983674,1.4235781487579509,,
Gray Blight,contrast,gray_blight_00754_aug_contrast.jpg,gray_blight_00754.jpg,ok,1.1735880499517466,-32.4856902321937,,,,
Gray Blight,blur,gray_blight_00759_aug_blur.jpg,gray_blight_00759.jpg,ok,,,,,0.5000000000000001,
Gray Blight,flip,gray_blight_00765_aug_flip_horizontal.jpg,gray_blight_00765.jpg,ok,,,,,,hflip
Gray Blight,contrast,gray_blight_00774_aug_contrast.jpg,gray_blight_00774.jpg,ok,1.1566916930240128,-27.02526221555266,,,,
Gray Blight,blur,gray_blight_00778_aug_blur.jpg,gray_blight_00778.jpg,ok,,,,,0.40000000000000013,
Gray Blight,contrast,gray_blight_00779_aug_contrast.jpg,gray_blight_00779.jpg,ok,1.10899222836898,-19.09876598173447,,,,
Gray Blight,rotation,gray_blight_00781_aug_rotation.jpg,gray_blight_00781.jpg,ok,,,-6.965444990899136,0.9203609233263265,,
Gray Blight,brightness,gray_blight_00788_aug_brightness.jpg,gray_blight_00788.jpg,ok,0.7566830942515169,-0.4842049886178707,,,,
Gray Blight,blur,gray_blight_00790_aug_blur.jpg,gray_blight_00790.jpg,ok,,,,,0.7000000000000002,
Gray Blight,rotation,gray_blight_00796_aug_rotation.jpg,gray_blight_00796.jpg,ok,,,-15.106681049910893,0.8598060515213315,,
Gray Blight,rotation,gray_blight_00803_aug_rotation.jpg,gray_blight_00803.jpg,ok,,,4.845174138596916,0.9430785614754364,,
Gray Blight,zoom,gray_blight_00813_aug_zoom.jpg,gray_blight_00813.jpg,ok,,,-0.2551933209256956,1.431983018769973,,
Gray Blight,zoom,gray_blight_00847_aug_zoom.jpg,gray_blight_00847.jpg,ok,,,-7.424171799534535,1.298637346039085,,
Gray Blight,blur,gray_blight_00848_aug_blur.jpg,gray_blight_00848.jpg,ok,,,,,0.5000000000000001,
Gray Blight,brightness,gray_blight_00866_aug_brightness.jpg,gray_blight_00866.jpg,ok,0.8699825498310239,-0.4705130187293738,,,,
Gray Blight,blur,gray_blight_00892_aug_blur.jpg,gray_blight_00892.jpg,ok,,,,,0.3500000000000001,
Gray Blight,rotation,gray_blight_00894_aug_rotation.jpg,gray_blight_00894.jpg,ok,,,27.520743752719056,0.8105975298530593,,
Gray Blight,contrast,gray_blight_00904_aug_contrast.jpg,gray_blight_00904.jpg,ok,1.1418794087134123,-21.661148148640258,,,,
Gray Blight,flip,gray_blight_00914_aug_flip_horizontal.jpg,gray_blight_00914.jpg,ok,,,,,,hflip
Gray Blight,zoom,gray_blight_00921_aug_zoom.jpg,gray_blight_00921.jpg,ok,,,0.2718967713009982,1.417449135086613,,
Gray Blight,blur,gray_blight_00944_aug_blur.jpg,gray_blight_00944.jpg,ok,,,,,0.5000000000000001,
Gray Blight,blur,gray_blight_00953_aug_blur.jpg,gray_blight_00953.jpg,ok,,,,,0.5000000000000001,
Gray Blight,zoom,gray_blight_00957_aug_zoom.jpg,gray_blight_00957.jpg,ok,,,-3.383215223002782,1.3602369329563648,,
Gray Blight,contrast,gray_blight_00960_aug_contrast.jpg,gray_blight_00960.jpg,ok,1.138034660346387,-26.797178541766776,,,,
Gray Blight,flip,gray_blight_00966_aug_flip_horizontal.jpg,gray_blight_00966.jpg,ok,,,,,,hflip
Gray Blight,zoom,gray_blight_00970_aug_zoom.jpg,gray_blight_00970.jpg,ok,,,5.908671437411033,1.3447868500848088,,
Gray Blight,flip,gray_blight_00995_aug_flip_vertical.jpg,gray_blight_00995.jpg,ok,,,,,,vflip
Gray Blight,rotation,gray_blight_01002_aug_rotation.jpg,gray_blight_01002.jpg,ok,,,5.369028876149557,0.934115930270622,,
Healthy leaf,brightness,UNADJUSTEDNONRAW_thumb_20c_aug_brightness.jpg,UNADJUSTEDNONRAW_thumb_20c.jpg,ok,0.7791764120239641,-0.541677211605796,,,,
Healthy leaf,brightness,UNADJUSTEDNONRAW_thumb_210_aug_brightness.jpg,UNADJUSTEDNONRAW_thumb_210.jpg,ok,1.196601235379342,8.61150542526893,,,,
Healthy leaf,flip,UNADJUSTEDNONRAW_thumb_210_aug_flip_horizontal.jpg,UNADJUSTEDNONRAW_thumb_210.jpg,ok,,,,,,hflip
Healthy leaf,flip,UNADJUSTEDNONRAW_thumb_211_aug_flip_horizontal.jpg,UNADJUSTEDNONRAW_thumb_211.jpg,ok,,,,,,hflip
Healthy leaf,zoom,UNADJUSTEDNONRAW_thumb_217_aug_zoom.jpg,UNADJUSTEDNONRAW_thumb_217.jpg,ok,,,-0.8968859767573236,1.584739755335329,,
Healthy leaf,blur,UNADJUSTEDNONRAW_thumb_21e_aug_blur.jpg,UNADJUSTEDNONRAW_thumb_21e.jpg,ok,,,,,0.7000000000000002,
Healthy leaf,flip,UNADJUSTEDNONRAW_thumb_22b_aug_flip_vertical.jpg,UNADJUSTEDNONRAW_thumb_22b.jpg,ok,,,,,,vflip
Healthy leaf,brightness,UNADJUSTEDNONRAW_thumb_22f_aug_brightness.jpg,UNADJUSTEDNONRAW_thumb_22f.jpg,ok,1.2057882133635787,3.7386813874307654,,,,
Healthy leaf,flip,UNADJUSTEDNONRAW_thumb_234_aug_flip_vertical.jpg,UNADJUSTEDNONRAW_thumb_234.jpg,ok,,,,,,vflip
Healthy leaf,brightness,UNADJUSTEDNONRAW_thumb_235_aug_brightness.jpg,UNADJUSTEDNONRAW_thumb_235.jpg,ok,1.134288248726008,6.424075324883836,,,,
Healthy leaf,contrast,UNADJUSTEDNONRAW_thumb_236_aug_contrast.jpg,UNADJUSTEDNONRAW_thumb_236.jpg,ok,1.0714391067407494,-13.163474323921353,,,,
Healthy leaf,flip,UNADJUSTEDNONRAW_thumb_239_aug_flip_horizontal.jpg,UNADJUSTEDNONRAW_thumb_239.jpg,ok,,,,,,hflip
Healthy leaf,zoom,UNADJUSTEDNONRAW_thumb_23a_aug_zoom.jpg,UNADJUSTEDNONRAW_thumb_23a.jpg,ok,,,-0.004294106641625213,1.0637942406156438,,
Healthy leaf,flip,UNADJUSTEDNONRAW_thumb_23d_aug_flip_horizontal.jpg,UNADJUSTEDNONRAW_thumb_23d.jpg,ok,,,,,,hflip
Healthy leaf,flip,UNADJUSTEDNONRAW_thumb_244_aug_flip_vertical.jpg,UNADJUSTEDNONRAW_thumb_244.jpg,ok,,,,,,vflip
Healthy leaf,zoom,UNADJUSTEDNONRAW_thumb_248_aug_zoom.jpg,UNADJUSTEDNONRAW_thumb_248.jpg,affine_failed,,,,,,
Healthy leaf,blur,UNADJUSTEDNONRAW_thumb_24e_aug_blur.jpg,UNADJUSTEDNONRAW_thumb_24e.jpg,ok,,,,,0.40000000000000013,
Healthy leaf,rotation,healthy_00009_aug_rotation.jpg,healthy_00009.jpg,ok,,,16.94013449175013,0.8497963318384733,,
Healthy leaf,blur,healthy_00015_aug_blur.jpg,healthy_00015.jpg,ok,,,,,0.40000000000000013,
Healthy leaf,flip,healthy_00017_aug_flip_horizontal.jpg,healthy_00017.jpg,ok,,,,,,hflip
Healthy leaf,zoom,healthy_00019_aug_zoom.jpg,healthy_00019.jpg,ok,,,-1.4174820156635162,1.4078719896830887,,
Healthy leaf,contrast,healthy_00024_aug_contrast.jpg,healthy_00024.jpg,ok,1.135238594455841,-26.296845360510606,,,,
Healthy leaf,rotation,healthy_00024_aug_rotation.jpg,healthy_00024.jpg,ok,,,-14.8358066023215,0.8627988974082601,,
Healthy leaf,zoom,healthy_00036_aug_zoom.jpg,healthy_00036.jpg,ok,,,-7.908726120340493,1.3628353726944955,,
Healthy leaf,flip,healthy_00038_aug_flip_horizontal.jpg,healthy_00038.jpg,ok,,,,,,hflip
Healthy leaf,rotation,healthy_00041_aug_rotation.jpg,healthy_00041.jpg,ok,,,26.175366922451346,0.8123111358854146,,
Healthy leaf,rotation,healthy_00048_aug_rotation.jpg,healthy_00048.jpg,ok,,,-26.29192931212316,0.8146600416664037,,
Healthy leaf,brightness,healthy_00053_aug_brightness.jpg,healthy_00053.jpg,ok,0.7349965539426871,-0.4770224198581333,,,,
Healthy leaf,contrast,healthy_00061_aug_contrast.jpg,healthy_00061.jpg,ok,1.0732001430209048,-13.881724197031783,,,,
Healthy leaf,blur,healthy_00062_aug_blur.jpg,healthy_00062.jpg,ok,,,,,0.40000000000000013,
Healthy leaf,zoom,healthy_00062_aug_zoom.jpg,healthy_00062.jpg,affine_failed,,,,,,
Healthy leaf,contrast,healthy_00068_aug_contrast.jpg,healthy_00068.jpg,ok,0.9089963189606619,16.824462524694987,,,,
Healthy leaf,brightness,healthy_00071_aug_brightness.jpg,healthy_00071.jpg,ok,1.2574156445282927,-0.3360934163126739,,,,
Healthy leaf,zoom,healthy_00088_aug_zoom.jpg,healthy_00088.jpg,affine_failed,,,,,,
Healthy leaf,contrast,healthy_00097_aug_contrast.jpg,healthy_00097.jpg,ok,1.1673794592151994,-31.989921826455603,,,,
Healthy leaf,flip,healthy_00098_aug_flip_horizontal.jpg,healthy_00098.jpg,ok,,,,,,hflip
Healthy leaf,blur,healthy_00099_aug_blur.jpg,healthy_00099.jpg,ok,,,,,0.5000000000000001,
Healthy leaf,blur,healthy_00100_aug_blur.jpg,healthy_00100.jpg,ok,,,,,0.40000000000000013,
Healthy leaf,flip,healthy_00107_aug_flip_vertical.jpg,healthy_00107.jpg,ok,,,,,,vflip
Healthy leaf,brightness,healthy_00114_aug_brightness.jpg,healthy_00114.jpg,ok,0.9471869353399502,-0.520299044514463,,,,
Healthy leaf,flip,healthy_00125_aug_flip_vertical.jpg,healthy_00125.jpg,ok,,,,,,vflip
Healthy leaf,rotation,healthy_00135_aug_rotation.jpg,healthy_00135.jpg,ok,,,-22.596028748692415,0.8247410381434576,,
Healthy leaf,contrast,healthy_00138_aug_contrast.jpg,healthy_00138.jpg,ok,1.0116788232645129,-2.4228590914816395,,,,
Healthy leaf,rotation,healthy_00151_aug_rotation.jpg,healthy_00151.jpg,ok,,,15.598819389647524,0.8590335567016046,,
Healthy leaf,blur,healthy_00168_aug_blur.jpg,healthy_00168.jpg,ok,,,,,0.3500000000000001,
Healthy leaf,flip,healthy_00175_aug_flip_horizontal.jpg,healthy_00175.jpg,ok,,,,,,hflip
Healthy leaf,contrast,healthy_00178_aug_contrast.jpg,healthy_00178.jpg,ok,1.0485665035496752,-8.922017490968178,,,,
Healthy leaf,flip,healthy_00179_aug_flip_vertical.jpg,healthy_00179.jpg,ok,,,,,,vflip
Healthy leaf,brightness,healthy_00181_aug_brightness.jpg,healthy_00181.jpg,ok,0.8045690552695006,-0.5900928622331281,,,,
Healthy leaf,brightness,healthy_00194_aug_brightness.jpg,healthy_00194.jpg,ok,0.8726381650827474,-0.713543465629219,,,,
Healthy leaf,zoom,healthy_00195_aug_zoom.jpg,healthy_00195.jpg,affine_failed,,,,,,
Healthy leaf,flip,healthy_00205_aug_flip_horizontal.jpg,healthy_00205.jpg,ok,,,,,,hflip
Healthy leaf,zoom,healthy_00211_aug_zoom.jpg,healthy_00211.jpg,ok,,,-0.6868233479114912,1.53329351961959,,
Healthy leaf,blur,healthy_00221_aug_blur.jpg,healthy_00221.jpg,ok,,,,,0.7000000000000002,
Healthy leaf,rotation,healthy_00230_aug_rotation.jpg,healthy_00230.jpg,ok,,,25.741666059794486,0.8133508699531722,,
Healthy leaf,zoom,healthy_00234_aug_zoom.jpg,healthy_00234.jpg,ok,,,0.52879458345244,1.6065045050327103,,
Healthy leaf,zoom,healthy_00239_aug_zoom.jpg,healthy_00239.jpg,ok,,,-0.37235462574481115,1.4584821542934694,,
Healthy leaf,brightness,healthy_00243_aug_brightness.jpg,healthy_00243.jpg,ok,0.8788210757469834,-0.5557218653254895,,,,
Healthy leaf,flip,healthy_00243_aug_flip_vertical.jpg,healthy_00243.jpg,ok,,,,,,vflip
Healthy leaf,flip,healthy_00249_aug_flip_horizontal.jpg,healthy_00249.jpg,ok,,,,,,hflip
Healthy leaf,blur,healthy_00253_aug_blur.jpg,healthy_00253.jpg,ok,,,,,0.5500000000000002,
Healthy leaf,brightness,healthy_00255_aug_brightness.jpg,healthy_00255.jpg,ok,0.8494125288934922,-0.6093985700224164,,,,
Healthy leaf,brightness,healthy_00258_aug_brightness.jpg,healthy_00258.jpg,ok,1.0140022151725474,-0.2639603164719941,,,,
Healthy leaf,blur,healthy_00261_aug_blur.jpg,healthy_00261.jpg,ok,,,,,0.45000000000000007,
Healthy leaf,brightness,healthy_00264_aug_brightness.jpg,healthy_00264.jpg,ok,0.8359820582610121,-0.4237310771033545,,,,
Healthy leaf,brightness,healthy_00271_aug_brightness.jpg,healthy_00271.jpg,ok,1.0181757352616014,-0.6482229759491331,,,,
Healthy leaf,contrast,healthy_00272_aug_contrast.jpg,healthy_00272.jpg,ok,0.87142552100161,21.813128259889314,,,,
Healthy leaf,contrast,healthy_00278_aug_contrast.jpg,healthy_00278.jpg,ok,0.8451612031167878,23.89479300428549,,,,
Healthy leaf,contrast,healthy_00280_aug_contrast.jpg,healthy_00280.jpg,ok,1.0106577603562148,-1.991143679286244,,,,
Healthy leaf,blur,healthy_00286_aug_blur.jpg,healthy_00286.jpg,ok,,,,,0.45000000000000007,
Healthy leaf,rotation,healthy_00288_aug_rotation.jpg,healthy_00288.jpg,ok,,,21.265467780860515,0.8283698573058195,,
Healthy leaf,flip,healthy_00295_aug_flip_vertical.jpg,healthy_00295.jpg,ok,,,,,,vflip
Healthy leaf,rotation,healthy_00308_aug_rotation.jpg,healthy_00308.jpg,ok,,,29.466334213180666,0.8041509300380989,,
Healthy leaf,contrast,healthy_00311_aug_contrast.jpg,healthy_00311.jpg,ok,1.1240118221584103,-22.239377882565815,,,,
Healthy leaf,zoom,healthy_00317_aug_zoom.jpg,healthy_00317.jpg,ok,,,8.023440169565326,1.3955937148215207,,
Healthy leaf,brightness,healthy_00327_aug_brightness.jpg,healthy_00327.jpg,ok,1.2460315118067404,-0.6310016221624116,,,,
Healthy leaf,flip,healthy_00327_aug_flip_vertical.jpg,healthy_00327.jpg,ok,,,,,,vflip
Healthy leaf,flip,healthy_00333_aug_flip_horizontal.jpg,healthy_00333.jpg,ok,,,,,,hflip
Healthy leaf,rotation,healthy_00339_aug_rotation.jpg,healthy_00339.jpg,ok,,,18.69578190471652,0.8413028223198609,,
Healthy leaf,zoom,healthy_00345_aug_zoom.jpg,healthy_00345.jpg,ok,,,6.291872005331347,1.1857642720173025,,
Healthy leaf,brightness,healthy_00351_aug_brightness.jpg,healthy_00351.jpg,ok,1.292189386586121,-0.11104979434351551,,,,
Healthy leaf,zoom,healthy_00351_aug_zoom.jpg,healthy_00351.jpg,ok,,,-7.471437292285817,1.2075111290386595,,
Healthy leaf,contrast,healthy_00357_aug_contrast.jpg,healthy_00357.jpg,ok,0.9480472983044202,9.646991026847584,,,,
Healthy leaf,flip,healthy_00357_aug_flip_vertical.jpg,healthy_00357.jpg,ok,,,,,,vflip
Healthy leaf,brightness,healthy_00360_aug_brightness.jpg,healthy_00360.jpg,ok,0.7899237325576688,-0.49426000033670386,,,,
Healthy leaf,zoom,healthy_00360_aug_zoom.jpg,healthy_00360.jpg,ok,,,-2.565837890759378,1.1876071464121052,,
Healthy leaf,zoom,healthy_00365_aug_zoom.jpg,healthy_00365.jpg,ok,,,1.449748096589621,1.4499939675383728,,
Healthy leaf,zoom,healthy_00367_aug_zoom.jpg,healthy_00367.jpg,ok,,,2.864614482263404,1.2418732066729423,,
Healthy leaf,flip,healthy_00369_aug_flip_vertical.jpg,healthy_00369.jpg,ok,,,,,,vflip
Healthy leaf,flip,healthy_00371_aug_flip_horizontal.jpg,healthy_00371.jpg,ok,,,,,,hflip
Healthy leaf,rotation,healthy_00373_aug_rotation.jpg,healthy_00373.jpg,ok,,,10.893669956125583,0.8886183008736296,,
Healthy leaf,contrast,healthy_00383_aug_contrast.jpg,healthy_00383.jpg,ok,1.0881830903358811,-16.342144171892997,,,,
Healthy leaf,contrast,healthy_00400_aug_contrast.jpg,healthy_00400.jpg,ok,0.9564917535999555,7.251866879198938,,,,
Healthy leaf,contrast,healthy_00402_aug_contrast.jpg,healthy_00402.jpg,ok,1.0600578783391055,-11.313347224887838,,,,
Healthy leaf,flip,healthy_00402_aug_flip_vertical.jpg,healthy_00402.jpg,ok,,,,,,vflip
Healthy leaf,brightness,healthy_00406_aug_brightness.jpg,healthy_00406.jpg,ok,1.0700876915833115,-0.4737166284867874,,,,
Healthy leaf,brightness,healthy_00408_aug_brightness.jpg,healthy_00408.jpg,ok,0.9090466869437269,-0.3976182338586591,,,,
Healthy leaf,brightness,healthy_00409_aug_brightness.jpg,healthy_00409.jpg,ok,1.0837956127671415,-0.5001617303317456,,,,
Healthy leaf,flip,healthy_00412_aug_flip_vertical.jpg,healthy_00412.jpg,ok,,,,,,vflip
Healthy leaf,blur,healthy_00431_aug_blur.jpg,healthy_00431.jpg,ok,,,,,0.5500000000000002,
Healthy leaf,brightness,healthy_00431_aug_brightness.jpg,healthy_00431.jpg,ok,1.0316638224130121,-0.564581551930023,,,,
Healthy leaf,contrast,healthy_00437_aug_contrast.jpg,healthy_00437.jpg,ok,0.9234991501519583,13.083534664192296,,,,
Healthy leaf,rotation,healthy_00443_aug_rotation.jpg,healthy_00443.jpg,ok,,,-12.20163373296467,0.8792189598839237,,
Healthy leaf,flip,healthy_00455_aug_flip_horizontal.jpg,healthy_00455.jpg,ok,,,,,,hflip
Healthy leaf,flip,healthy_00475_aug_flip_vertical.jpg,healthy_00475.jpg,ok,,,,,,vflip
Healthy leaf,zoom,healthy_00479_aug_zoom.jpg,healthy_00479.jpg,ok,,,-1.0756533481283008,1.5626500941880592,,
Healthy leaf,contrast,healthy_00482_aug_contrast.jpg,healthy_00482.jpg,ok,1.0189459750803582,-3.868573370524359,,,,
Healthy leaf,flip,healthy_00498_aug_flip_horizontal.jpg,healthy_00498.jpg,ok,,,,,,hflip
Healthy leaf,rotation,healthy_00503_aug_rotation.jpg,healthy_00503.jpg,ok,,,-22.787488734710223,0.8240169262440227,,
Healthy leaf,blur,healthy_00509_aug_blur.jpg,healthy_00509.jpg,ok,,,,,0.45000000000000007,
Healthy leaf,zoom,healthy_00511_aug_zoom.jpg,healthy_00511.jpg,ok,,,0.7465482724719765,1.4298312285085606,,
Healthy leaf,contrast,healthy_00521_aug_contrast.jpg,healthy_00521.jpg,ok,1.0474326786297123,-8.650736626086335,,,,
Healthy leaf,brightness,healthy_00523_aug_brightness.jpg,healthy_00523.jpg,ok,0.8329114894978037,-0.5259119610779784,,,,
