split,class_name,filename,md5,canonical_id,is_derived,op
train,Gray Blight,gray_blight_00594.jpg,007cad4bc78d98cf7c076af8f540346c,gray_blight_00594,False,
train,Gray Blight,gray_blight_00594_aug_blur.jpg,26797413ba2b9d2ef8cfc4a5941b71fa,gray_blight_00594,True,blur
train,Gray Blight,gray_blight_00595.jpg,b0d953e19c66e778625a278bb45218a9,gray_blight_00595,False,
train,Gray Blight,gray_blight_00596.jpg,0b606d7a7cfab2a1bd40b52348478987,gray_blight_00596,False,
train,Gray Blight,gray_blight_00597.jpg,4af09dad5bc2e4f716826d8a11807579,gray_blight_00597,False,
train,Gray Blight,gray_blight_00597_aug_flip_vertical.jpg,e32cab4ccebad29ef0ebe0d68e81888c,gray_blight_00597,True,flip
train,Gray Blight,gray_blight_00598.jpg,0561befc56c72b9f6522efbc5aed3f5b,gray_blight_00598,False,
train,Gray Blight,gray_blight_00599.jpg,f531487e379febd1185d08e7015fdcfc,gray_blight_00599,False,
train,Gray Blight,gray_blight_00600.jpg,2ca42265b8db6ded14e023974a27df7c,gray_blight_00600,False,
train,Gray Blight,gray_blight_00601.jpg,61f238a4e8d9a7ca5936c2962ee654a6,gray_blight_00601,False,
train,Gray Blight,gray_blight_00603.jpg,06e90d7c11bad6bf1ca44b742086f3d6,gray_blight_00603,False,
train,Gray Blight,gray_blight_00605.jpg,2a38cc6669b91b9cbc51f8c060767c99,gray_blight_00605,False,
train,Gray Blight,gray_blight_00607.jpg,284fe65a3f8193e8f0d143fac1fae9c1,gray_blight_00607,False,
train,Gray Blight,gray_blight_00610.jpg,4b0304e88b2072fb76a6443f1798be63,gray_blight_00610,False,
train,Gray Blight,gray_blight_00611.jpg,60de2a2c4f40e728614a76e6b98c1bf0,gray_blight_00611,False,
train,Gray Blight,gray_blight_00612.jpg,e0ee93837bf6ee809d4467a70e09d867,gray_blight_00612,False,
train,Gray Blight,gray_blight_00613.jpg,14b849aef13669b8ad9ea90e9c33816e,gray_blight_00613,False,
train,Gray Blight,gray_blight_00614.jpg,e7fad8bb0ecd39873389abfabbb43bdf,gray_blight_00614,False,
train,Gray Blight,gray_blight_00615.jpg,b666e1da8d579d952a6482abc372d3f8,gray_blight_00615,False,
train,Gray Blight,gray_blight_00618.jpg,04772d4c71d89094f8e9d5aa1a73d798,gray_blight_00618,False,
train,Gray Blight,gray_blight_00619.jpg,cbc8165cc573f86f13eff7185779909b,gray_blight_00619,False,
train,Gray Blight,gray_blight_00620.jpg,3c7b92395c125306439549ee2f27bcd6,gray_blight_00620,False,
train,Gray Blight,gray_blight_00621.jpg,2ebe69195e134fed3e25b3ba84309de1,gray_blight_00621,False,
train,Gray Blight,gray_blight_00622.jpg,b07ce75f76149f24c3f0c03af037cef6,gray_blight_00622,False,
train,Gray Blight,gray_blight_00623.jpg,52e2567ec9b24eeca1d538d150996453,gray_blight_00623,False,
train,Gray Blight,gray_blight_00626.jpg,dbd0f99a65a6bb6aeee056e3cea1804f,gray_blight_00626,False,
train,Gray Blight,gray_blight_00627.jpg,8c7f630c43491fa89ceab3f3e239d2b3,gray_blight_00627,False,
train,Gray Blight,gray_blight_00629.jpg,9d272e99e5037a82cdd27c0c3f3df5bb,gray_blight_00629,False,
train,Gray Blight,gray_blight_00630.jpg,3302885d6fc987a50a1296d03c99c4d8,gray_blight_00630,False,
train,Gray Blight,gray_blight_00631.jpg,e1624a5ea75fc0ceeee07e21754783be,gray_blight_00631,False,
train,Gray Blight,gray_blight_00632.jpg,bbd8003cf24cb4fae6736e16dd00fa20,gray_blight_00632,False,
train,Gray Blight,gray_blight_00633.jpg,3124b7747a807064a069d5c2ae13996f,gray_blight_00633,False,
train,Gray Blight,gray_blight_00634.jpg,877e992b1f12e75e9f50d5652f91de1f,gray_blight_00634,False,
train,Gray Blight,gray_blight_00635.jpg,2ac4c21741fb5fd2393b837af831e650,gray_blight_00635,False,
train,Gray Blight,gray_blight_00636.jpg,d04ca54d9323db41d66e072a14e8b07d,gray_blight_00636,False,
train,Gray Blight,gray_blight_00639.jpg,bfde5da554079c5e9db817a2e4381ef8,gray_blight_00639,False,
train,Gray Blight,gray_blight_00642.jpg,6280b7d2d89ec15d11534cd6d9282711,gray_blight_00642,False,
train,Gray Blight,gray_blight_00644.jpg,2a8d0b553d7cbfdb024ac58c39577822,gray_blight_00644,False,
train,Gray Blight,gray_blight_00646.jpg,541a0807232bd29acd250e6db2e84404,gray_blight_00646,False,
train,Gray Blight,gray_blight_00647.jpg,22bc91d558cf0da49f63e4bde2e53621,gray_blight_00647,False,
train,Gray Blight,gray_blight_00648.jpg,bcffb54df5d050750ea305be7dae7309,gray_blight_00648,False,
train,Gray Blight,gray_blight_00651.jpg,d39f27339fd4f9083a1ee379d00ef07d,gray_blight_00651,False,
train,Gray Blight,gray_blight_00653.jpg,259bc73d05b3cf764b2a7fc7a3cbb1ad,gray_blight_00653,False,
train,Gray Blight,gray_blight_00654.jpg,196ebc09f5c71bb0b6ce3819392ddd76,gray_blight_00654,False,
train,Gray Blight,gray_blight_00654_aug_flip_horizontal.jpg,691f12bdcd506c1fb63d756cd3a2040d,gray_blight_00654,True,flip
train,Gray Blight,gray_blight_00655.jpg,e43b255b1cacd5c5ec4637d5a7ae3927,gray_blight_00655,False,
train,Gray Blight,gray_blight_00658.jpg,1721650659ba87bc928e8ad5fc3b773c,gray_blight_00658,False,
train,Gray Blight,gray_blight_00658_aug_rotation.jpg,9712f51b6c11bf12105da07b84632e54,gray_blight_00658,True,rotation
train,Gray Blight,gray_blight_00660.jpg,779d5da2953e96b6856145a7774b5f54,gray_blight_00660,False,
train,Gray Blight,gray_blight_00662.jpg,e377eb65be9e51476c68591a1db3c420,gray_blight_00662,False,
train,Gray Blight,gray_blight_00663.jpg,ba59a9f54d58164740d88704fab2d35a,gray_blight_00663,False,
train,Gray Blight,gray_blight_00665.jpg,0e78d427c83d7d676429d2a36e265050,gray_blight_00665,False,
train,Gray Blight,gray_blight_00665_aug_flip_vertical.jpg,bd28945bd250c53d62bad3d5d112eb45,gray_blight_00665,True,flip
train,Gray Blight,gray_blight_00666.jpg,859a40557b595e0f91c4d8ca94892cea,gray_blight_00666,False,
train,Gray Blight,gray_blight_00669.jpg,b8b69b5172714b43db6e1744aacaa29b,gray_blight_00669,False,
train,Gray Blight,gray_blight_00670.jpg,1f24b5ef783c56e0ad9b1ccfe16f9f5d,gray_blight_00670,False,
train,Gray Blight,gray_blight_00670_aug_flip_vertical.jpg,a164898885d736574014ac33ec74b044,gray_blight_00670,True,flip
train,Gray Blight,gray_blight_00670_aug_rotation.jpg,863d4feeb0d047ebaee4e2053257fe0e,gray_blight_00670,True,rotation
train,Gray Blight,gray_blight_00672.jpg,b4d125e02a495e2edb59f0358044d711,gray_blight_00672,False,
train,Gray Blight,gray_blight_00674.jpg,5d2a6104335cf8febd413bc403a1ce52,gray_blight_00674,False,
train,Gray Blight,gray_blight_00676.jpg,5bdf685dd249363140e1e9cc2da8bb93,gray_blight_00676,False,
train,Gray Blight,gray_blight_00677.jpg,de508ae352249f66bfceb83d3f0dc745,gray_blight_00677,False,
train,Gray Blight,gray_blight_00677_aug_blur.jpg,8c020524447122017dbaac73b9520778,gray_blight_00677,True,blur
train,Gray Blight,gray_blight_00680.jpg,685e8d2ca876fdde4a4778782501ece5,gray_blight_00680,False,
train,Gray Blight,gray_blight_00681.jpg,89ba9e87420d5f1e01e2f5aa8182a936,gray_blight_00681,False,
train,Gray Blight,gray_blight_00682.jpg,cffbbe6eb6e79828650bb38b1c2f8e16,gray_blight_00682,False,
train,Gray Blight,gray_blight_00683.jpg,fe16c0705d65fd6956d7e2c248e57ed2,gray_blight_00683,False,
train,Gray Blight,gray_blight_00684.jpg,99caf821225dc72c84614d5153423a14,gray_blight_00684,False,
train,Gray Blight,gray_blight_00686.jpg,e78bd05a66e2e4dd31f0cd42948c7a5c,gray_blight_00686,False,
train,Gray Blight,gray_blight_00687.jpg,b44c1abd942f42f4243c0e138534221f,gray_blight_00687,False,
train,Gray Blight,gray_blight_00687_aug_flip_horizontal.jpg,0748cf98478630f8848649b294525788,gray_blight_00687,True,flip
train,Gray Blight,gray_blight_00688.jpg,5379d320c37cbdce66d4bdd82c23471a,gray_blight_00688,False,
train,Gray Blight,gray_blight_00689.jpg,9bbd46f3ca41709adb792a0cd89fada4,gray_blight_00689,False,
train,Gray Blight,gray_blight_00690.jpg,e652f637cf8d4834fff578315ab6ece7,gray_blight_00690,False,
train,Gray Blight,gray_blight_00692.jpg,e2ebfc08916c746f93d94e605c9fbd83,gray_blight_00692,False,
train,Gray Blight,gray_blight_00693.jpg,0f6613374a8c764f385467268cbcb378,gray_blight_00693,False,
train,Gray Blight,gray_blight_00694.jpg,da33e7aca65a5c4ad329673f13c23eac,gray_blight_00694,False,
train,Gray Blight,gray_blight_00695.jpg,5001e2205a7a318626313f0cbd284e45,gray_blight_00695,False,
train,Gray Blight,gray_blight_00695_aug_zoom.jpg,93a960c0b00f1625ab1e922f476fd7bb,gray_blight_00695,True,zoom
train,Gray Blight,gray_blight_00696.jpg,266dfff03e96cd21dc223c850ab9ed46,gray_blight_00696,False,
train,Gray Blight,gray_blight_00697.jpg,354f83ecfa36ca291766162c68ff6eaf,gray_blight_00697,False,
train,Gray Blight,gray_blight_00698.jpg,1931b21098581e8f5f2217d395e66e8c,gray_blight_00698,False,
train,Gray Blight,gray_blight_00699.jpg,50e52aba4be24f1a9cad3fea250b5c95,gray_blight_00699,False,
train,Gray Blight,gray_blight_00701.jpg,b7b34a2daaac993dc33bf917c419d70c,gray_blight_00701,False,
train,Gray Blight,gray_blight_00701_aug_contrast.jpg,4ab5d0256bafc64032808f15f1826810,gray_blight_00701,True,contrast
train,Gray Blight,gray_blight_00702.jpg,3a3d3195de4b79f29d29ffc30a82e902,gray_blight_00702,False,
train,Gray Blight,gray_blight_00704.jpg,41f3137d43c537482087feee6afdbbf9,gray_blight_00704,False,
train,Gray Blight,gray_blight_00705.jpg,14ef645e857b40f0d6234c719394f5d0,gray_blight_00705,False,
train,Gray Blight,gray_blight_00706.jpg,c6b1b37ce63c3310e49bce94796b6b8c,gray_blight_00706,False,
train,Gray Blight,gray_blight_00709.jpg,13ce9e83a4c18479f01c9f09fb402475,gray_blight_00709,False,
train,Gray Blight,gray_blight_00710.jpg,50a214618d585a8c65485ae2f45479c3,gray_blight_00710,False,
train,Gray Blight,gray_blight_00711.jpg,71af9c6626a17d3085264a9b46cb4369,gray_blight_00711,False,
train,Gray Blight,gray_blight_00712.jpg,b4538471aaf712b4186306dea0ba5c7f,gray_blight_00712,False,
train,Gray Blight,gray_blight_00714.jpg,8d025ddc3c6e6459d6557d325ef2afd0,gray_blight_00714,False,
train,Gray Blight,gray_blight_00715.jpg,c72be0bbababa29ad9af7579febd2f4d,gray_blight_00715,False,
train,Gray Blight,gray_blight_00716.jpg,607a145cb11b6835e89960eb7525c277,gray_blight_00716,False,
train,Gray Blight,gray_blight_00719.jpg,be7c020da8881b8fd7a29fdd17933232,gray_blight_00719,False,
train,Gray Blight,gray_blight_00720.jpg,47a21dff4c59461ca03dbbfa984b6557,gray_blight_00720,False,
train,Gray Blight,gray_blight_00723.jpg,f23684e49591e387eae67fac28d4302a,gray_blight_00723,False,
train,Gray Blight,gray_blight_00723_aug_flip_horizontal.jpg,fcb823f31aad4a17170ceb115aa74c4d,gray_blight_00723,True,flip
train,Gray Blight,gray_blight_00724.jpg,5bc2da725929016e7c9aaa64f66f13c8,gray_blight_00724,False,
train,Gray Blight,gray_blight_00725.jpg,677b93c2e48559d1e97749e43b3f7c8c,gray_blight_00725,False,
train,Gray Blight,gray_blight_00726.jpg,be502e9e0dd79e2cdfa342fde293a9a3,gray_blight_00726,False,
train,Gray Blight,gray_blight_00727.jpg,aa897057dd4e8b68885306c14365bc7d,gray_blight_00727,False,
train,Gray Blight,gray_blight_00729.jpg,3bbf6a1dcba1af835c57a7282f74f82a,gray_blight_00729,False,
train,Gray Blight,gray_blight_00729_aug_rotation.jpg,499d424ebaf23567c2edba86a536c0f2,gray_blight_00729,True,rotation
train,Gray Blight,gray_blight_00730.jpg,a5bc9061b7d0065fd2a4a63b0f20bb42,gray_blight_00730,False,
train,Gray Blight,gray_blight_00731.jpg,a194808b45bc8cfd4a623f49bcae4a2b,gray_blight_00731,False,
train,Gray Blight,gray_blight_00732.jpg,e98dd9ba1526ef381e0b8e7739b8215b,gray_blight_00732,False,
train,Gray Blight,gray_blight_00733.jpg,05153430f4728a358e752599b2f83f44,gray_blight_00733,False,
train,Gray Blight,gray_blight_00736.jpg,b10a338e4cd5cbfcfa81dd6f6d088be5,gray_blight_00736,False,
train,Gray Blight,gray_blight_00737.jpg,fafc2aee6a41e3e6149e6debaca3b601,gray_blight_00737,False,
train,Gray Blight,gray_blight_00738.jpg,f9a2800cda9c2c3efbce0b26e3f0444d,gray_blight_00738,False,
train,Gray Blight,gray_blight_00738_aug_blur.jpg,78c9a562cd3909d612606072c8bc8b36,gray_blight_00738,True,blur
train,Gray Blight,gray_blight_00739.jpg,8e65f4e149d8d1335070c71747da724c,gray_blight_00739,False,
train,Gray Blight,gray_blight_00741.jpg,22d28ac55ba8e4b554752fa06a7bd2c1,gray_blight_00741,False,
train,Gray Blight,gray_blight_00742.jpg,a77335744f0babaa782228c28e62ab42,gray_blight_00742,False,
train,Gray Blight,gray_blight_00744.jpg,fddef9ea508552bd6dd4f0ba32348643,gray_blight_00744,False,
train,Gray Blight,gray_blight_00745.jpg,6baa31b41f43d13be0d6d7cfafbacca7,gray_blight_00745,False,
train,Gray Blight,gray_blight_00745_aug_zoom.jpg,a10f7aa803a42873418d084866abab4e,gray_blight_00745,True,zoom
train,Gray Blight,gray_blight_00747.jpg,16c0bb3ac8193ad1ee2133939507f916,gray_blight_00747,False,
train,Gray Blight,gray_blight_00749.jpg,bfb362f7c6d862461cb88baa2dad7748,gray_blight_00749,False,
train,Gray Blight,gray_blight_00749_aug_brightness.jpg,3172a72bf293fae66cb4b5ec42f4b463,gray_blight_00749,True,brightness
train,Gray Blight,gray_blight_00749_aug_zoom.jpg,6e31fef1d8fbe5bec852006c3532157d,gray_blight_00749,True,zoom
train,Gray Blight,gray_blight_00751.jpg,3ef9f816178e49317fd076591ff0cc10,gray_blight_00751,False,
train,Gray Blight,gray_blight_00752.jpg,3fef4186570e3f0e2cee5dfabb068f44,gray_blight_00752,False,
train,Gray Blight,gray_blight_00753.jpg,551c13a2fa804f2d896cdc767915580d,gray_blight_00753,False,
train,Gray Blight,gray_blight_00754.jpg,35832bf8d4f86d95b4740b5aa97ffb56,gray_blight_00754,False,
train,Gray Blight,gray_blight_00754_aug_contrast.jpg,446cf9f5cd05ffdd8c869e650f7f01b4,gray_blight_00754,True,contrast
train,Gray Blight,gray_blight_00755.jpg,d3cd03fe97b141a79571016f9b1a955c,gray_blight_00755,False,
train,Gray Blight,gray_blight_00757.jpg,bc0920fc8c79e8c99692c55b36ca036c,gray_blight_00757,False,
train,Gray Blight,gray_blight_00759.jpg,df5b2f63fa14565b4da7e605241fcf9a,gray_blight_00759,False,
train,Gray Blight,gray_blight_00759_aug_blur.jpg,98040332bef3923e592faa83fc534340,gray_blight_00759,True,blur
train,Gray Blight,gray_blight_00760.jpg,bbf204f19a6fea20ac11156c46f049ca,gray_blight_00760,False,
train,Gray Blight,gray_blight_00763.jpg,f7eae40bd67c7879499540347ba36f07,gray_blight_00763,False,
train,Gray Blight,gray_blight_00764.jpg,b4d6b8722c1976dd639095c993f0d207,gray_blight_00764,False,
train,Gray Blight,gray_blight_00765.jpg,5ff895ec8bc84c7eca4b32a92cd7a6d9,gray_blight_00765,False,
train,Gray Blight,gray_blight_00765_aug_flip_horizontal.jpg,19824b4462483a2d326cc15159c4c452,gray_blight_00765,True,flip
train,Gray Blight,gray_blight_00766.jpg,c3c24a8c85d1726b180d067a898c786b,gray_blight_00766,False,
train,Gray Blight,gray_blight_00770.jpg,df9bc7a50350a8cfbb6dbe2e428bfb4d,gray_blight_00770,False,
train,Gray Blight,gray_blight_00771.jpg,a03e7a25ae5f24f324982c190451db79,gray_blight_00771,False,
train,Gray Blight,gray_blight_00773.jpg,c14ce172f4af682834a2d5c787555989,gray_blight_00773,False,
train,Gray Blight,gray_blight_00774.jpg,93426813a663580ec47b81f12db28f03,gray_blight_00774,False,
train,Gray Blight,gray_blight_00774_aug_contrast.jpg,2c60f39a7ee14bd902161dc0f488ca19,gray_blight_00774,True,contrast
train,Gray Blight,gray_blight_00775.jpg,5d75b594672645c482d21695437c312b,gray_blight_00775,False,
train,Gray Blight,gray_blight_00776.jpg,802d47972befba6fea9d65afbb468400,gray_blight_00776,False,
train,Gray Blight,gray_blight_00777.jpg,0075532955871e632df97c1170be4051,gray_blight_00777,False,
train,Gray Blight,gray_blight_00778.jpg,049afa8f779a97902a4c04757f21e354,gray_blight_00778,False,
train,Gray Blight,gray_blight_00778_aug_blur.jpg,264bb9977385d29eba5cc544382cbbcc,gray_blight_00778,True,blur
train,Gray Blight,gray_blight_00779.jpg,731fa8241ccf4fea36aab1bff520f90b,gray_blight_00779,False,
train,Gray Blight,gray_blight_00779_aug_contrast.jpg,43a6a07c11cb2ff3d952bcf1e17488cf,gray_blight_00779,True,contrast
train,Gray Blight,gray_blight_00780.jpg,bd9b601c3f3bfeb88debbf0c7bc6c5c7,gray_blight_00780,False,
train,Gray Blight,gray_blight_00781.jpg,1fec73c81d366deeb30599112ee14ae0,gray_blight_00781,False,
train,Gray Blight,gray_blight_00781_aug_rotation.jpg,5f6b55a4fd030f4574796b056ad88699,gray_blight_00781,True,rotation
train,Gray Blight,gray_blight_00782.jpg,02b52d96de1835e10791e345c8560c4a,gray_blight_00782,False,
train,Gray Blight,gray_blight_00783.jpg,4d1a2ce6f589027acd064a6e2eb30cbe,gray_blight_00783,False,
train,Gray Blight,gray_blight_00786.jpg,d351dd04f2bba1229dcd622669aaaa71,gray_blight_00786,False,
train,Gray Blight,gray_blight_00788.jpg,39da6d7fca740b5d12118fe4f29603be,gray_blight_00788,False,
train,Gray Blight,gray_blight_00788_aug_brightness.jpg,bcf21f5f9f3d198997c6f7713b443d44,gray_blight_00788,True,brightness
train,Gray Blight,gray_blight_00789.jpg,c2bb1e4e2b6f973578e25e05c4537540,gray_blight_00789,False,
train,Gray Blight,gray_blight_00790.jpg,e5dadab37630bff0231cb970f67a3c9f,gray_blight_00790,False,
train,Gray Blight,gray_blight_00790_aug_blur.jpg,a4872b0a7e575434228caaff666f36df,gray_blight_00790,True,blur
train,Gray Blight,gray_blight_00793.jpg,3f057c04dde76dfa62c62c56727a8fd3,gray_blight_00793,False,
train,Gray Blight,gray_blight_00794.jpg,0b42be7b4a95b1a063871c776b0ce9ca,gray_blight_00794,False,
train,Gray Blight,gray_blight_00795.jpg,bdabd0e02ea5b5de9a70ef581aec1509,gray_blight_00795,False,
train,Gray Blight,gray_blight_00796.jpg,15848bd460896ec879184d9f51308a39,gray_blight_00796,False,
train,Gray Blight,gray_blight_00796_aug_rotation.jpg,bf669a960f592fbb5828b7aa34e70827,gray_blight_00796,True,rotation
train,Gray Blight,gray_blight_00797.jpg,37b1445fd5cb464e3de94f8c3b97fdf4,gray_blight_00797,False,
train,Gray Blight,gray_blight_00799.jpg,8d66fe6db83545a664d276bdbf73a42a,gray_blight_00799,False,
train,Gray Blight,gray_blight_00800.jpg,8c1b0f22b8bc2a4c27d0892b88041f63,gray_blight_00800,False,
train,Gray Blight,gray_blight_00801.jpg,4d7f55cc24a2ee7fa1b7f5abb9bcf3fa,gray_blight_00801,False,
train,Gray Blight,gray_blight_00803.jpg,2b6dad6a4359909e676e89a9d9bbf462,gray_blight_00803,False,
train,Gray Blight,gray_blight_00803_aug_rotation.jpg,cfc82e6e47c4fcf42bba60b425c87eef,gray_blight_00803,True,rotation
train,Gray Blight,gray_blight_00806.jpg,d8f499d5ac7735a54e3646d6f09102b7,gray_blight_00806,False,
train,Gray Blight,gray_blight_00807.jpg,df24f9d69c5092538a7265d09d58d997,gray_blight_00807,False,
train,Gray Blight,gray_blight_00808.jpg,ec14b71a1f420b3c0bae2c0b1820d4d8,gray_blight_00808,False,
train,Gray Blight,gray_blight_00810.jpg,de0c18d26498b854b00d71aa9560741e,gray_blight_00810,False,
train,Gray Blight,gray_blight_00811.jpg,9b53368c79f85f0a50c0c15b053875a2,gray_blight_00811,False,
train,Gray Blight,gray_blight_00813.jpg,4bbea3724185eed7a01599b354d8cfd2,gray_blight_00813,False,
train,Gray Blight,gray_blight_00813_aug_zoom.jpg,3e316a54ae98ed481ae7a22bef75440f,gray_blight_00813,True,zoom
train,Gray Blight,gray_blight_00814.jpg,014f54887b7b3ecfacaab8ff20ecca0d,gray_blight_00814,False,
train,Gray Blight,gray_blight_00815.jpg,36f12b3d32f9e994ef5b01b20e6b2b09,gray_blight_00815,False,
train,Gray Blight,gray_blight_00816.jpg,41f7cf361244bdffc774407361ae73ac,gray_blight_00816,False,
train,Gray Blight,gray_blight_00817.jpg,0da671d825f33b7b2ad74a063cbdbd73,gray_blight_00817,False,
train,Gray Blight,gray_blight_00818.jpg,ffc1871a3cb31a47f25853c0bec9d0c4,gray_blight_00818,False,
train,Gray Blight,gray_blight_00819.jpg,d11aaaece48ff4140bb2de15a171d348,gray_blight_00819,False,
train,Gray Blight,gray_blight_00820.jpg,ef3856546a5417b3863285690fae535a,gray_blight_00820,False,
train,Gray Blight,gray_blight_00821.jpg,73f2191f71f2d3dbf4ee2589ed6760b4,gray_blight_00821,False,
train,Gray Blight,gray_blight_00823.jpg,4945c205804e67dafc3903400989111b,gray_blight_00823,False,
train,Gray Blight,gray_blight_00824.jpg,929d948a1094741edabd3440f51258a0,gray_blight_00824,False,
train,Gray Blight,gray_blight_00826.jpg,66256752737c9bda1f3c18e2e2c4dd87,gray_blight_00826,False,
train,Gray Blight,gray_blight_00827.jpg,d59f46344ccb1b01ad8d5cf6cb7fdf3c,gray_blight_00827,False,
train,Gray Blight,gray_blight_00828.jpg,dcefb934702b897a9c710fb0f4484754,gray_blight_00828,False,
train,Gray Blight,gray_blight_00829.jpg,5e32d008521b730002d70c293e5872fe,gray_blight_00829,False,
train,Gray Blight,gray_blight_00830.jpg,e4b1892ee483805a13d6c56ee7776f11,gray_blight_00830,False,
train,Gray Blight,gray_blight_00831.jpg,2f23607ae953e7fb24789e51c584c596,gray_blight_00831,False,
train,Gray Blight,gray_blight_00834.jpg,c825053709d7c148b56d2349e9f333ea,gray_blight_00834,False,
train,Gray Blight,gray_blight_00835.jpg,5536b3d30e42dcad5c19cf95316a4dac,gray_blight_00835,False,
train,Gray Blight,gray_blight_00836.jpg,44ca5edc353a1cf3b6b1a8a135d99316,gray_blight_00836,False,
train,Gray Blight,gray_blight_00840.jpg,d4f8f66a8942af667149bbb1807e06aa,gray_blight_00840,False,
train,Gray Blight,gray_blight_00841.jpg,7fe224af02bfb456c23742ee9a57d6e1,gray_blight_00841,False,
train,Gray Blight,gray_blight_00842.jpg,051af83ca5f11b9f3b31b27f18305299,gray_blight_00842,False,
train,Gray Blight,gray_blight_00843.jpg,82ed625e6bebe452979c160bc0d409cf,gray_blight_00843,False,
train,Gray Blight,gray_blight_00844.jpg,1eb3f7483f7403e25b7b4c18b295b622,gray_blight_00844,False,
train,Gray Blight,gray_blight_00845.jpg,1daffb1e2cccc4bce5a00e9eff1daab0,gray_blight_00845,False,
train,Gray Blight,gray_blight_00846.jpg,2f83e8a6fe5b407987e0bd00391af1b4,gray_blight_00846,False,
train,Gray Blight,gray_blight_00847.jpg,baa04037b711338c9632cf77031db3be,gray_blight_00847,False,
train,Gray Blight,gray_blight_00847_aug_zoom.jpg,b071dca250cf41d8713e21fff45f5404,gray_blight_00847,True,zoom
train,Gray Blight,gray_blight_00848.jpg,4981d60d6e46fe06905c531080dfb7b2,gray_blight_00848,False,
train,Gray Blight,gray_blight_00848_aug_blur.jpg,b2bc9b8cb7c029340258cb4a7ec07796,gray_blight_00848,True,blur
train,Gray Blight,gray_blight_00852.jpg,4edc589fc27b89a924faa713b0ad3bfb,gray_blight_00852,False,
train,Gray Blight,gray_blight_00853.jpg,788aa17d23e7ae687b861c07e4fdd860,gray_blight_00853,False,
train,Gray Blight,gray_blight_00855.jpg,df622ea855bfff614568c3f8884cba82,gray_blight_00855,False,
train,Gray Blight,gray_blight_00857.jpg,8df5099328b6424237dfe8efad5ea7b2,gray_blight_00857,False,
train,Gray Blight,gray_blight_00858.jpg,bea53d862bef871dc1487f64c971815f,gray_blight_00858,False,
train,Gray Blight,gray_blight_00859.jpg,c33e696b5684fc69746b142ef45c4ca3,gray_blight_00859,False,
train,Gray Blight,gray_blight_00861.jpg,8c20860ddf21ad5d24b6683e14da5bb7,gray_blight_00861,False,
train,Gray Blight,gray_blight_00862.jpg,fb234dbf3b9d18b36f2a4797fd3c030c,gray_blight_00862,False,
train,Gray Blight,gray_blight_00863.jpg,c3c68c83c4e553bb97c4f478303c740c,gray_blight_00863,False,
train,Gray Blight,gray_blight_00864.jpg,16cdbe21e7cbcf6bf10f8a1459fa1f55,gray_blight_00864,False,
train,Gray Blight,gray_blight_00865.jpg,7911125466de9571a681862733295ef9,gray_blight_00865,False,
train,Gray Blight,gray_blight_00866.jpg,6860888a0c306d5d7e0f64f43d6f4330,gray_blight_00866,False,
train,Gray Blight,gray_blight_00866_aug_brightness.jpg,b5c3d2341cc32ee5dbd7ec02aa986fb6,gray_blight_00866,True,brightness
train,Gray Blight,gray_blight_00867.jpg,bff1b90c8e76b417c7255c244424b5ae,gray_blight_00867,False,
train,Gray Blight,gray_blight_00870.jpg,ed0f11894cc4b2b7897072ee79d74b82,gray_blight_00870,False,
train,Gray Blight,gray_blight_00871.jpg,0ffda6bb405791fa2c07b4783738a444,gray_blight_00871,False,
train,Gray Blight,gray_blight_00872.jpg,76d4f8613d0c62b0504f1e96d411a77f,gray_blight_00872,False,
train,Gray Blight,gray_blight_00875.jpg,0f579e0bafa4e4367712cfae63a034fe,gray_blight_00875,False,
train,Gray Blight,gray_blight_00876.jpg,fad4ffaae23e5b36d87ad295c9ea6b96,gray_blight_00876,False,
train,Gray Blight,gray_blight_00877.jpg,3ff0cab39842b756b968a523deb34b83,gray_blight_00877,False,
train,Gray Blight,gray_blight_00878.jpg,1715e03a11dc11e476e1d3308da8b133,gray_blight_00878,False,
train,Gray Blight,gray_blight_00879.jpg,3a1ccfa2cf39fe9f33e4f8ed805caa78,gray_blight_00879,False,
train,Gray Blight,gray_blight_00881.jpg,a745392db8517b40b5e473a5dc744752,gray_blight_00881,False,
train,Gray Blight,gray_blight_00882.jpg,92340ef9cb94e984aeaf6c0038648b55,gray_blight_00882,False,
train,Gray Blight,gray_blight_00885.jpg,2737ca89f18c753f0a698181f1ae62af,gray_blight_00885,False,
train,Gray Blight,gray_blight_00887.jpg,b3e7711910defef6e4ca68569ecd46d7,gray_blight_00887,False,
train,Gray Blight,gray_blight_00890.jpg,8d5c9a7f44285219a416d1bda0920b5b,gray_blight_00890,False,
train,Gray Blight,gray_blight_00892.jpg,1796856cbfe963f3d55e162ba2473003,gray_blight_00892,False,
train,Gray Blight,gray_blight_00892_aug_blur.jpg,248ca47d4c2999b153ed2ba634fbbe2f,gray_blight_00892,True,blur
train,Gray Blight,gray_blight_00893.jpg,2be5e3ab697d48136887b989b6df40a6,gray_blight_00893,False,
train,Gray Blight,gray_blight_00894.jpg,57c06c254bd1d8a3c134ac92e72958a1,gray_blight_00894,False,
train,Gray Blight,gray_blight_00894_aug_rotation.jpg,e8e7e8b216f4ed9ae13341679b23e829,gray_blight_00894,True,rotation
train,Gray Blight,gray_blight_00897.jpg,30b48ff41dc4eb2e53888161c0cc8720,gray_blight_00897,False,
